test,year,school,county,city,math,reading,writing,english,science,total
SAT,2014,MILBY,harris,HOUSTON,386,354,358,NA,NA,740
SAT,2014,MILDRED,navarro,WACO,496,475,457,NA,NA,971
SAT,2014,MILES,runnels,SAN ANGELO,430,418,420,NA,NA,848
SAT,2014,MILLER GROVE SCHOOL,hopkins,MT PLEASANT,525,470,470,NA,NA,995
SAT,2014,MILLSAP,parker,FORT WORTH,479,483,431,NA,NA,961
SAT,2014,MILTON B LEE ACADEMY OF SCIENCE &,bexar,SAN ANTONIO,472,419,372,NA,NA,891
SAT,2014,MINEOLA,wood,KILGORE,503,499,463,NA,NA,1001
SAT,2014,MINERAL WELLS,palo pinto,FORT WORTH,477,445,426,NA,NA,922
SAT,2014,MISSION,hidalgo,EDINBURG,461,453,464,NA,NA,914
SAT,2014,MISSION EARLY COLLEGE,el paso,EL PASO,535,497,497,NA,NA,1032
SAT,2014,MOISES E MOLINA,dallas,RICHARDSON,409,379,374,NA,NA,788
SAT,2014,MONAHANS,ward,MIDLAND,502,496,498,NA,NA,998
SAT,2014,MONTE ALTO,hidalgo,EDINBURG,428,403,394,NA,NA,831
SAT,2014,MONTEREY,lubbock,LUBBOCK,417,409,406,NA,NA,827
SAT,2014,MONTGOMERY,montgomery,HUNTSVILLE,529,512,485,NA,NA,1041
SAT,2014,MONTWOOD,el paso,EL PASO,458,418,411,NA,NA,876
SAT,2014,MOODY,mclennan,WACO,461,482,441,NA,NA,943
SAT,2014,MOODY,nueces,CORPUS CHRISTI,424,419,408,NA,NA,843
SAT,2014,MORAN SCHOOL,shackelford,ABILENE,397,403,433,NA,NA,800
SAT,2014,MORGAN SCHOOL,bosque,WACO,395,374,386,NA,NA,769
SAT,2014,MORTON,cochran,LUBBOCK,NA,NA,NA,NA,NA,NA
SAT,2014,MORTON RANCH,harris,HOUSTON,482,470,452,NA,NA,952
SAT,2014,MOULTON,lavaca,VICTORIA,480,495,493,NA,NA,975
SAT,2014,MOUNT CARMEL ACADEMY,harris,HOUSTON,434,419,423,NA,NA,853
SAT,2014,MOUNT PLEASANT,titus,MT PLEASANT,476,459,443,NA,NA,934
SAT,2014,MOUNTAIN VIEW,el paso,EL PASO,412,364,371,NA,NA,775
SAT,2014,MT ENTERPRISE,rusk,KILGORE,490,487,427,NA,NA,977
SAT,2014,MT VERNON,franklin,MT PLEASANT,585,575,535,NA,NA,1160
SAT,2014,MUENSTER,cooke,FORT WORTH,569,526,497,NA,NA,1095
SAT,2014,MULESHOE,bailey,LUBBOCK,540,483,427,NA,NA,1023
SAT,2014,MUMFORD,robertson,HUNTSVILLE,521,489,492,NA,NA,1009
SAT,2014,MUNDAY SECONDARY,knox,WICHITA FALLS,NA,NA,NA,NA,NA,NA
SAT,2014,N GARLAND,dallas,RICHARDSON,509,487,468,NA,NA,996
SAT,2014,NAAMAN FOREST,dallas,RICHARDSON,484,472,447,NA,NA,955
SAT,2014,NACOGDOCHES,nacogdoches,KILGORE,512,500,469,NA,NA,1011
SAT,2014,NATALIA,medina,SAN ANTONIO,414,438,433,NA,NA,852
SAT,2014,NAVARRO,guadalupe,AUSTIN,504,480,459,NA,NA,984
SAT,2014,NAVARRO ACADEMY,bexar,SAN ANTONIO,424,377,358,NA,NA,801
SAT,2014,NAVASOTA,grimes,HUNTSVILLE,455,459,438,NA,NA,914
SAT,2014,NECHES,anderson,KILGORE,483,460,433,NA,NA,943
SAT,2014,NEDERLAND,jefferson,BEAUMONT,493,480,458,NA,NA,974
SAT,2014,NEEDVILLE,fort bend,HOUSTON,502,486,472,NA,NA,988
SAT,2014,NEW BOSTON,bowie,MT PLEASANT,NA,NA,NA,NA,NA,NA
SAT,2014,NEW BRAUNFELS,comal,AUSTIN,517,509,478,NA,NA,1025
SAT,2014,NEW CANEY,montgomery,HUNTSVILLE,474,463,434,NA,NA,937
SAT,2014,NEW DEAL,lubbock,LUBBOCK,452,443,456,NA,NA,895
SAT,2014,NEW DIANA,upshur,KILGORE,478,478,442,NA,NA,956
SAT,2014,NEW DIRECTION LRN CTR,tarrant,FORT WORTH,NA,NA,NA,NA,NA,NA
SAT,2014,NEW HOME SCHOOL,lynn,LUBBOCK,497,423,440,NA,NA,920
SAT,2014,NEW HOPE,williamson,AUSTIN,465,470,430,NA,NA,935
SAT,2014,NEW HORIZONS LEARNING CENTER,hunt,RICHARDSON,430,400,447,NA,NA,830
SAT,2014,NEW SUMMERFIELD SCHOOL,cherokee,KILGORE,NA,NA,NA,NA,NA,NA
SAT,2014,NEW TECH H S AT COPPELL,dallas,RICHARDSON,547,538,518,NA,NA,1085
SAT,2014,NEW TECH ODESSA,ector,MIDLAND,460,436,422,NA,NA,897
SAT,2014,NEW WAVERLY,walker,HUNTSVILLE,496,449,422,NA,NA,945
SAT,2014,NEWCASTLE SCHOOL,young,WICHITA FALLS,515,500,490,NA,NA,1015
SAT,2014,NEWTON,newton,BEAUMONT,433,437,437,NA,NA,870
SAT,2014,NIMITZ,dallas,RICHARDSON,436,406,407,NA,NA,843
SAT,2014,NIMITZ,harris,HOUSTON,444,418,405,NA,NA,862
SAT,2014,NIXON,webb,EDINBURG,420,405,397,NA,NA,825
SAT,2014,NIXON-SMILEY,gonzales,AUSTIN,516,470,467,NA,NA,986
SAT,2014,NOCONA,montague,WICHITA FALLS,450,458,432,NA,NA,908
SAT,2014,NORDHEIM SCHOOL,dewitt,VICTORIA,488,525,488,NA,NA,1013
SAT,2014,NORMANGEE,leon,HUNTSVILLE,445,428,423,NA,NA,873
SAT,2014,NORTH CROWLEY,tarrant,FORT WORTH,465,466,440,NA,NA,931
SAT,2014,NORTH DALLAS,dallas,RICHARDSON,404,363,367,NA,NA,767
SAT,2014,NORTH FOREST,harris,HOUSTON,340,348,330,NA,NA,688
SAT,2014,NORTH FOREST,harris,HOUSTON,369,370,360,NA,NA,739
SAT,2014,NORTH FORNEY,kaufman,RICHARDSON,481,471,442,NA,NA,952
SAT,2014,NORTH HOPKINS,hopkins,MT PLEASANT,495,540,500,NA,NA,1035
SAT,2014,NORTH HOUSTON EARLY COLLEGE,harris,HOUSTON,494,450,458,NA,NA,944
SAT,2014,NORTH LAMAR,lamar,MT PLEASANT,523,516,499,NA,NA,1040
SAT,2014,NORTH MESQUITE,dallas,RICHARDSON,456,428,422,NA,NA,885
SAT,2014,NORTH SHORE SENIOR HIGH,harris,HOUSTON,454,433,427,NA,NA,887
SAT,2014,NORTH SIDE,tarrant,FORT WORTH,404,369,361,NA,NA,774
SAT,2014,NORTH ZULCH ELEMENTARY/SECONDARY,madison,HUNTSVILLE,479,470,425,NA,NA,949
SAT,2014,NORTHBROOK,harris,HOUSTON,428,392,381,NA,NA,819
SAT,2014,NORTHWEST,denton,FORT WORTH,500,488,464,NA,NA,988
SAT,2014,NORTHWEST EARLY COLLEGE H S (NWECH,el paso,EL PASO,457,486,491,NA,NA,943
SAT,2014,NYOS CHARTER SCHOOL,travis,AUSTIN,531,578,530,NA,NA,1109
SAT,2014,O'CONNOR,bexar,SAN ANTONIO,509,496,472,NA,NA,1005
SAT,2014,O D WYATT,tarrant,FORT WORTH,363,349,353,NA,NA,711
SAT,2014,OAK RIDGE,montgomery,HUNTSVILLE,511,497,461,NA,NA,1008
SAT,2014,OAKRIDGE UPPER,tarrant,FORT WORTH,606,587,590,NA,NA,1193
SAT,2014,OAKWOOD,leon,HUNTSVILLE,398,405,360,NA,NA,803
SAT,2014,ODEM,san patricio,CORPUS CHRISTI,458,452,431,NA,NA,910
SAT,2014,ODESSA,ector,MIDLAND,477,446,434,NA,NA,923
SAT,2014,OGLESBY SCHOOL,coryell,WACO,464,454,424,NA,NA,918
SAT,2014,OLNEY,young,WICHITA FALLS,NA,NA,NA,NA,NA,NA
SAT,2014,OLTON,lamb,LUBBOCK,NA,NA,NA,NA,NA,NA
SAT,2014,ONALASKA JR/SR HIGH,polk,HUNTSVILLE,468,484,447,NA,NA,952
SAT,2014,ORANGE GROVE,jim wells,CORPUS CHRISTI,510,560,518,NA,NA,1070
SAT,2014,ORANGEFIELD,orange,BEAUMONT,497,491,460,NA,NA,988
SAT,2014,ORE CITY,upshur,KILGORE,526,493,469,NA,NA,1019
SAT,2014,OVERTON,rusk,KILGORE,460,424,407,NA,NA,884
SAT,2014,OZEN,jefferson,BEAUMONT,428,399,399,NA,NA,828
SAT,2014,OZONA,crockett,SAN ANGELO,444,442,410,NA,NA,886
SAT,2014,PACE,cameron,EDINBURG,423,404,402,NA,NA,827
SAT,2014,PAINT ROCK SCHOOL,concho,SAN ANGELO,527,583,567,NA,NA,1110
SAT,2014,PALACIOS,matagorda,VICTORIA,455,428,407,NA,NA,882
SAT,2014,PALESTINE,anderson,KILGORE,488,464,438,NA,NA,951
SAT,2014,PALMER,ellis,RICHARDSON,476,451,435,NA,NA,927
SAT,2014,PALO DURO,potter,AMARILLO,467,418,409,NA,NA,884
SAT,2014,PAMPA,gray,AMARILLO,505,490,468,NA,NA,995
SAT,2014,PANHANDLE,carson,AMARILLO,NA,NA,NA,NA,NA,NA
SAT,2014,PANOLA CS,panola,KILGORE,575,545,455,NA,NA,1120
SAT,2014,PARADISE,wise,FORT WORTH,513,479,460,NA,NA,992
SAT,2014,PARIS,lamar,MT PLEASANT,525,511,501,NA,NA,1036
SAT,2014,PARKLAND,el paso,EL PASO,407,347,367,NA,NA,754
SAT,2014,PASADENA HIGH SCHOOL,harris,HOUSTON,444,413,406,NA,NA,857
SAT,2014,PASADENA MEMORIAL HIGH SCHOOL,harris,HOUSTON,489,459,446,NA,NA,948
SAT,2014,PASCHAL,tarrant,FORT WORTH,501,482,474,NA,NA,983
SAT,2014,PASEO DEL NORTE ACADEMY-VISTA DEL,el paso,EL PASO,410,380,410,NA,NA,790
SAT,2014,PASO DEL NORTE ACADEMY-MESA CHARTE,el paso,EL PASO,351,340,340,NA,NA,691
SAT,2014,PATHWAYS ACADEMIC CAMPUS,bell,WACO,372,398,388,NA,NA,770
SAT,2014,PAUL AND JANE MEYER PUBLIC,mclennan,WACO,491,501,507,NA,NA,992
SAT,2014,PEARCE,dallas,RICHARDSON,571,542,517,NA,NA,1112
SAT,2014,PEARLAND,brazoria,HOUSTON,528,511,487,NA,NA,1039
SAT,2014,PEARSALL,frio,SAN ANTONIO,545,525,550,NA,NA,1070
SAT,2014,PEASTER,parker,FORT WORTH,515,519,495,NA,NA,1034
SAT,2014,PECOS,reeves,MIDLAND,446,444,424,NA,NA,890
SAT,2014,PEGASUS CHARTER,dallas,RICHARDSON,433,399,403,NA,NA,832
SAT,2014,PENELOPE SCHOOL,hill,WACO,468,453,476,NA,NA,921
SAT,2014,PERFOR & VIS ARTS,harris,HOUSTON,576,581,572,NA,NA,1156
SAT,2014,PERMIAN,ector,MIDLAND,478,459,446,NA,NA,938
SAT,2014,PERRIN,jack,WICHITA FALLS,485,464,463,NA,NA,949
SAT,2014,PERRYTON,ochiltree,AMARILLO,480,510,440,NA,NA,990
SAT,2014,PETTUS,bee,CORPUS CHRISTI,468,436,412,NA,NA,904
SAT,2014,PEWITT,morris,MT PLEASANT,446,451,410,NA,NA,897
SAT,2014,PFLUGERVILLE,travis,AUSTIN,510,492,458,NA,NA,1002
SAT,2014,PHOENIX SCHOOL AT SOUTHWEST SCHOOL,harris,HOUSTON,519,515,495,NA,NA,1034
SAT,2014,PILOT POINT,denton,FORT WORTH,484,475,468,NA,NA,959
SAT,2014,PINE TREE,gregg,KILGORE,516,492,462,NA,NA,1008
SAT,2014,PINEYWOODS COMMUNITY ACADEMY,angelina,KILGORE,517,523,512,NA,NA,1040
SAT,2014,PITTSBURG,camp,MT PLEASANT,474,469,460,NA,NA,943
SAT,2014,PLAINS,yoakum,LUBBOCK,NA,NA,NA,NA,NA,NA
SAT,2014,PLAINVIEW,hale,LUBBOCK,555,530,508,NA,NA,1085
SAT,2014,PLANO EAST SR,collin,RICHARDSON,578,542,523,NA,NA,1120
SAT,2014,PLANO SR,collin,RICHARDSON,605,564,549,NA,NA,1169
SAT,2014,PLANO WEST SENIOR,collin,RICHARDSON,601,563,555,NA,NA,1164
SAT,2014,PLATO ACADEMY,el paso,EL PASO,360,369,348,NA,NA,729
SAT,2014,PLEASANT GROVE,bowie,MT PLEASANT,637,610,603,NA,NA,1247
SAT,2014,PLEASANTON,atascosa,SAN ANTONIO,479,451,421,NA,NA,930
SAT,2014,POLYTECHNIC,tarrant,FORT WORTH,392,352,352,NA,NA,744
SAT,2014,PONDER,denton,FORT WORTH,536,507,484,NA,NA,1044
SAT,2014,POOLVILLE,parker,FORT WORTH,463,450,406,NA,NA,913
SAT,2014,POR VIDA ACADEMY CHARTER,bexar,SAN ANTONIO,NA,NA,NA,NA,NA,NA
SAT,2014,PORT ARANSAS,nueces,CORPUS CHRISTI,534,531,511,NA,NA,1066
SAT,2014,PORT ISABEL,cameron,EDINBURG,440,409,404,NA,NA,849
SAT,2014,PORT NECHES-GROVES,jefferson,BEAUMONT,483,467,443,NA,NA,950
SAT,2014,PORTER,cameron,EDINBURG,415,397,382,NA,NA,812
SAT,2014,PORTER,montgomery,HUNTSVILLE,487,483,459,NA,NA,971
SAT,2014,POST,garza,LUBBOCK,460,420,410,NA,NA,880
SAT,2014,POTEET,atascosa,SAN ANTONIO,429,459,443,NA,NA,888
SAT,2014,POTEET,dallas,RICHARDSON,471,448,446,NA,NA,919
SAT,2014,POTH,wilson,SAN ANTONIO,513,463,451,NA,NA,976
SAT,2014,POTTSBORO,grayson,RICHARDSON,550,544,536,NA,NA,1094
SAT,2014,PRAIRIE LEA SCHOOL,caldwell,AUSTIN,402,458,440,NA,NA,860
SAT,2014,PRAIRIE VALLEY,montague,WICHITA FALLS,NA,NA,NA,NA,NA,NA
SAT,2014,PRAIRILAND,lamar,MT PLEASANT,498,467,460,NA,NA,965
SAT,2014,PREMIER H S AT LANIER,travis,AUSTIN,NA,NA,NA,NA,NA,NA
SAT,2014,PREMIER H S AT TRAVIS,travis,AUSTIN,NA,NA,NA,NA,NA,NA
SAT,2014,PREMIER H S OF ABILENE,erath,FORT WORTH,468,463,463,NA,NA,932
SAT,2014,PREMIER H S OF AUSTIN,erath,FORT WORTH,494,515,480,NA,NA,1009
SAT,2014,PREMIER H S OF BEAUMONT,erath,FORT WORTH,400,337,337,NA,NA,737
SAT,2014,PREMIER H S OF BROWNSVILLE,erath,FORT WORTH,372,385,384,NA,NA,757
SAT,2014,PREMIER H S OF DAYTON,erath,FORT WORTH,NA,NA,NA,NA,NA,NA
SAT,2014,PREMIER H S OF DEL RIO,erath,FORT WORTH,478,460,394,NA,NA,938
SAT,2014,PREMIER H S OF DUBLIN/COMANCHE/EAR,erath,FORT WORTH,480,570,475,NA,NA,1050
SAT,2014,PREMIER H S OF EL PASO,erath,FORT WORTH,437,453,443,NA,NA,890
SAT,2014,PREMIER H S OF FORT WORTH,erath,FORT WORTH,580,545,555,NA,NA,1125
SAT,2014,PREMIER H S OF GRANBURY,erath,FORT WORTH,469,461,451,NA,NA,931
SAT,2014,PREMIER H S OF HUNTSVILLE,erath,FORT WORTH,460,523,490,NA,NA,983
SAT,2014,PREMIER H S OF LAREDO,erath,FORT WORTH,495,555,560,NA,NA,1050
SAT,2014,PREMIER H S OF LEWISVILLE,erath,FORT WORTH,500,542,496,NA,NA,1042
SAT,2014,PREMIER H S OF LUBBOCK,erath,FORT WORTH,455,580,560,NA,NA,1035
SAT,2014,PREMIER H S OF MIDLAND,erath,FORT WORTH,460,473,493,NA,NA,933
SAT,2014,PREMIER H S OF MISSION,erath,FORT WORTH,430,387,369,NA,NA,817
SAT,2014,PREMIER H S OF NEW BRAUNFELS,erath,FORT WORTH,452,485,439,NA,NA,937
SAT,2014,PREMIER H S OF NORTH AUSTIN,erath,FORT WORTH,465,479,452,NA,NA,944
SAT,2014,PREMIER H S OF PALMVIEW,erath,FORT WORTH,NA,NA,NA,NA,NA,NA
SAT,2014,PREMIER H S OF PHARR,erath,FORT WORTH,NA,NA,NA,NA,NA,NA
SAT,2014,PREMIER H S OF RICHARDSON,erath,FORT WORTH,415,490,495,NA,NA,905
SAT,2014,PREMIER H S OF SAN ANTONIO,erath,FORT WORTH,426,464,423,NA,NA,890
SAT,2014,PREMIER H S OF WACO,erath,FORT WORTH,363,396,341,NA,NA,759
SAT,2014,PREMIER LEARNING ACADEMY,galveston,HOUSTON,475,445,403,NA,NA,920
SAT,2014,PRESIDIO,presidio,MIDLAND,386,389,420,NA,NA,774
SAT,2014,PRIDDY SCHOOL,mills,WACO,560,530,490,NA,NA,1090
SAT,2014,PRINCETON,collin,RICHARDSON,501,478,458,NA,NA,979
SAT,2014,PRIORITY CHARTER SCHOOLS-TEMPLE CH,bell,WACO,427,453,397,NA,NA,880
SAT,2014,PROGRESO,hidalgo,EDINBURG,NA,NA,NA,NA,NA,NA
SAT,2014,PROSPER,collin,RICHARDSON,543,517,501,NA,NA,1060
SAT,2014,PSJA,hidalgo,EDINBURG,460,433,420,NA,NA,893
SAT,2014,PSJA MEMORIAL,hidalgo,EDINBURG,396,380,378,NA,NA,776
SAT,2014,PSJA NORTH,hidalgo,EDINBURG,510,458,457,NA,NA,968
SAT,2014,PSJA SOUTHWEST EARLY COLLEGE,hidalgo,EDINBURG,513,464,439,NA,NA,977
SAT,2014,PSJA THOMAS JEFFERSON EC,hidalgo,EDINBURG,428,404,410,NA,NA,832
SAT,2014,QUEEN CITY,cass,MT PLEASANT,533,457,440,NA,NA,990
SAT,2014,QUEST,burnet,AUSTIN,447,503,433,NA,NA,950
SAT,2014,QUEST EARLY COLLEGE,harris,HOUSTON,482,483,465,NA,NA,965
SAT,2014,QUITMAN,wood,KILGORE,504,500,480,NA,NA,1004
SAT,2014,RADIANCE ACADEMY OF LEARNING,bexar,SAN ANTONIO,NA,NA,NA,NA,NA,NA
SAT,2014,RADIANCE ACADEMY OF LEARNING (DEL,bexar,SAN ANTONIO,426,387,373,NA,NA,813
SAT,2014,RAINES,harris,HOUSTON,474,462,406,NA,NA,936
SAT,2014,RAINS,rains,KILGORE,506,494,477,NA,NA,999
SAT,2014,RALLS,crosby,LUBBOCK,440,442,417,NA,NA,882
SAT,2014,RANCH ACADEMY,van zandt,KILGORE,505,430,440,NA,NA,935
SAT,2014,RANCHVIEW,dallas,RICHARDSON,516,479,474,NA,NA,995
SAT,2014,RANDALL,randall,AMARILLO,525,505,467,NA,NA,1029
SAT,2014,RANDOLPH,bexar,SAN ANTONIO,531,557,501,NA,NA,1088
SAT,2014,RANGER,eastland,ABILENE,586,540,468,NA,NA,1126
SAT,2014,RAUL YZAGUIRRE SCHOOL FOR SUCCESS,harris,HOUSTON,410,401,383,NA,NA,811
SAT,2014,RAVEN SCHOOL,walker,HUNTSVILLE,435,445,425,NA,NA,880
SAT,2014,RAY,nueces,CORPUS CHRISTI,476,468,449,NA,NA,944
SAT,2014,RAYBURN,fannin,RICHARDSON,436,452,478,NA,NA,888
SAT,2014,RAYMONDVILLE,willacy,EDINBURG,365,353,339,NA,NA,718
SAT,2014,REACH,tarrant,FORT WORTH,420,450,355,NA,NA,870
SAT,2014,REACH CHARTER,harris,HOUSTON,307,312,322,NA,NA,618
SAT,2014,REAGAN,bexar,SAN ANTONIO,548,532,516,NA,NA,1080
SAT,2014,REAGAN,harris,HOUSTON,432,405,401,NA,NA,837
SAT,2014,REAGAN,travis,AUSTIN,406,373,363,NA,NA,779
SAT,2014,REAGAN COUNTY,reagan,MIDLAND,463,403,450,NA,NA,867
SAT,2014,RED OAK,ellis,RICHARDSON,494,486,461,NA,NA,979
SAT,2014,REFUGIO,refugio,VICTORIA,478,428,420,NA,NA,905
SAT,2014,RICE,colorado,VICTORIA,489,471,450,NA,NA,960
SAT,2014,RICE,navarro,WACO,474,446,437,NA,NA,919
SAT,2014,RICHARD MILBURN ACADEMY - ECTOR CO,ector,MIDLAND,436,381,419,NA,NA,817
SAT,2014,RICHARD MILBURN ACADEMY - FORT WOR,tarrant,FORT WORTH,343,360,330,NA,NA,703
SAT,2014,RICHARD MILBURN ACADEMY - SUBURBAN,harris,HOUSTON,415,390,382,NA,NA,805
SAT,2014,RICHARD MILBURN ACADEMY (AMARILLO),potter,AMARILLO,385,403,373,NA,NA,788
SAT,2014,RICHARD MILBURN ACADEMY (MIDLAND),ector,MIDLAND,295,320,405,NA,NA,615
SAT,2014,RICHARD MILBURN ALTER H S (CORPUS,nueces,CORPUS CHRISTI,410,402,385,NA,NA,812
SAT,2014,RICHARD MILBURN ALTER H S (KILLEEN,bell,WACO,NA,NA,NA,NA,NA,NA
SAT,2014,RICHARD MILBURN ALTERNATIVE H S (L,ector,MIDLAND,423,390,398,NA,NA,813
SAT,2014,RICHARDS,grimes,HUNTSVILLE,524,474,450,NA,NA,998
SAT,2014,RICHARDS SCH FOR YOUNG WOMEN LEADE,travis,AUSTIN,550,530,532,NA,NA,1080
SAT,2014,RICHARDSON,dallas,RICHARDSON,524,506,487,NA,NA,1030
SAT,2014,RICHLAND,tarrant,FORT WORTH,529,505,490,NA,NA,1034
SAT,2014,RICHLAND COLLEGIATE H S OF MATH SC,dallas,RICHARDSON,556,531,525,NA,NA,1087
SAT,2014,RICHLAND SPRINGS SCHOOL,san saba,SAN ANGELO,NA,NA,NA,NA,NA,NA
SAT,2014,RICK HAWKINS,bexar,SAN ANTONIO,398,394,374,NA,NA,791
SAT,2014,RIDER,wichita,WICHITA FALLS,501,496,465,NA,NA,998
SAT,2014,RIDGE POINT,fort bend,HOUSTON,523,511,490,NA,NA,1034
SAT,2014,RIESEL SCHOOL,mclennan,WACO,553,483,456,NA,NA,1036
SAT,2014,RIO GRANDE CITY,starr,EDINBURG,461,463,456,NA,NA,924
SAT,2014,RIO GRANDE CITY CISD GRULLA,starr,EDINBURG,420,360,360,NA,NA,780
SAT,2014,RIO HONDO,cameron,EDINBURG,428,408,395,NA,NA,836
SAT,2014,RIO VISTA,johnson,FORT WORTH,501,453,431,NA,NA,954
SAT,2014,RIVER ROAD,potter,AMARILLO,467,450,407,NA,NA,917
SAT,2014,RIVERA,cameron,EDINBURG,428,413,403,NA,NA,842
SAT,2014,RIVERCREST,red river,MT PLEASANT,508,535,455,NA,NA,1043
SAT,2014,RIVERSIDE,el paso,EL PASO,396,350,369,NA,NA,746
SAT,2014,ROBERT E LEE,smith,KILGORE,504,492,470,NA,NA,996
SAT,2014,ROBERT G COLE MIDDLE/HIGH SCHOOL,bexar,SAN ANTONIO,525,526,501,NA,NA,1051
SAT,2014,ROBERT LEE,coke,SAN ANGELO,518,518,463,NA,NA,1035
SAT,2014,ROBERT M SHOEMAKER,bell,WACO,446,437,413,NA,NA,883
SAT,2014,ROBERT R VELA,hidalgo,EDINBURG,517,481,485,NA,NA,998
SAT,2014,ROBERT TURNER COLLEGE AND CAREER H,brazoria,HOUSTON,482,490,464,NA,NA,972
SAT,2014,ROBINSON,mclennan,WACO,492,511,468,NA,NA,1003
SAT,2014,ROBSTOWN,nueces,CORPUS CHRISTI,NA,NA,NA,NA,NA,NA
SAT,2014,ROBY,fisher,ABILENE,510,535,490,NA,NA,1045
SAT,2014,ROCKDALE,milam,HUNTSVILLE,474,445,418,NA,NA,919
SAT,2014,ROCKPORT-FULTON,aransas,CORPUS CHRISTI,496,463,438,NA,NA,959
SAT,2014,ROCKSPRINGS,edwards,SAN ANGELO,NA,NA,NA,NA,NA,NA
SAT,2014,ROCKWALL,rockwall,RICHARDSON,546,521,491,NA,NA,1067
SAT,2014,ROCKWALL-HEATH,rockwall,RICHARDSON,528,519,495,NA,NA,1047
SAT,2014,ROGERS,bell,WACO,509,508,474,NA,NA,1017
SAT,2014,ROOSEVELT,bexar,SAN ANTONIO,467,457,429,NA,NA,923
SAT,2014,ROOSEVELT,lubbock,LUBBOCK,473,429,411,NA,NA,902
SAT,2014,ROPES SCHOOL,hockley,LUBBOCK,456,443,456,NA,NA,899
SAT,2014,ROSCOE COLLEGIATE,nolan,ABILENE,430,430,480,NA,NA,860
SAT,2014,ROSEBUD-LOTT,falls,WACO,437,445,435,NA,NA,882
SAT,2014,ROSIE SORRELLS EDUCATION AND SOCIA,dallas,RICHARDSON,464,448,445,NA,NA,912
SAT,2014,ROUND ROCK,williamson,AUSTIN,555,539,511,NA,NA,1094
SAT,2014,ROUND TOP-CARMINE,fayette,AUSTIN,492,463,463,NA,NA,955
SAT,2014,ROUSE,williamson,AUSTIN,516,499,471,NA,NA,1015
SAT,2014,ROWE,hidalgo,EDINBURG,518,498,486,NA,NA,1015
SAT,2014,ROWLETT,dallas,RICHARDSON,506,490,475,NA,NA,997
SAT,2014,ROXTON ISD,lamar,MT PLEASANT,450,380,385,NA,NA,830
SAT,2014,ROY MILLER H S AND METRO SCHOOL OF,nueces,CORPUS CHRISTI,390,373,360,NA,NA,763
SAT,2014,ROYAL,waller,HOUSTON,460,430,420,NA,NA,889
SAT,2014,ROYSE CITY,rockwall,RICHARDSON,492,479,451,NA,NA,971
SAT,2014,RUNGE,karnes,VICTORIA,496,498,432,NA,NA,994
SAT,2014,RUSK,cherokee,KILGORE,517,520,493,NA,NA,1037
SAT,2014,RYAN,denton,FORT WORTH,491,488,463,NA,NA,980
SAT,2014,S AND S CONS,grayson,RICHARDSON,498,494,478,NA,NA,992
SAT,2014,S GARLAND,dallas,RICHARDSON,430,414,404,NA,NA,844
SAT,2014,SABINAL,uvalde,SAN ANTONIO,433,387,374,NA,NA,820
SAT,2014,SABINE,gregg,KILGORE,521,499,453,NA,NA,1020
SAT,2014,SABINE PASS SCHOOL,jefferson,BEAUMONT,469,438,409,NA,NA,906
SAT,2014,SACHSE,dallas,RICHARDSON,512,492,468,NA,NA,1004
SAT,2014,SAGINAW,tarrant,FORT WORTH,480,467,450,NA,NA,947
SAT,2014,SAINT JO,montague,WICHITA FALLS,509,513,453,NA,NA,1021
SAT,2014,SALADO,bell,WACO,543,510,490,NA,NA,1052
SAT,2014,SALTILLO SCHOOL,hopkins,MT PLEASANT,NA,NA,NA,NA,NA,NA
SAT,2014,SAM HOUSTON,tarrant,FORT WORTH,444,417,405,NA,NA,860
SAT,2014,SAM RAYBURN,harris,HOUSTON,452,424,410,NA,NA,875
SAT,2014,SAMUEL CLEMENS,guadalupe,SAN ANTONIO,509,493,472,NA,NA,1002
SAT,2014,SAN ANTONIO CAN ACADEMY,dallas,RICHARDSON,399,368,373,NA,NA,768
SAT,2014,SAN ANTONIO SCHOOL FOR INQUIRY & C,bexar,SAN ANTONIO,503,510,470,NA,NA,1013
SAT,2014,SAN AUGUSTINE,san augustine,KILGORE,455,422,415,NA,NA,877
SAT,2014,SAN BENITO,cameron,EDINBURG,434,404,400,NA,NA,837
SAT,2014,SAN DIEGO,duval,CORPUS CHRISTI,443,450,437,NA,NA,893
SAT,2014,SAN ELIZARIO,el paso,EL PASO,413,373,370,NA,NA,786
SAT,2014,SAN ISIDRO,starr,EDINBURG,NA,NA,NA,NA,NA,NA
SAT,2014,SAN MARCOS,hays,AUSTIN,484,468,447,NA,NA,952
SAT,2014,SAN PERLITA,willacy,EDINBURG,481,469,449,NA,NA,950
SAT,2014,SAN SABA,san saba,SAN ANGELO,577,540,517,NA,NA,1117
SAT,2014,SANDERSON SCHOOLS,terrell,MIDLAND,542,502,484,NA,NA,1044
SAT,2014,SANFORD-FRITCH,hutchinson,AMARILLO,488,500,466,NA,NA,988
SAT,2014,SANGER,denton,FORT WORTH,500,485,455,NA,NA,984
SAT,2014,SANTA ANNA SECONDARY,coleman,SAN ANGELO,503,440,463,NA,NA,943
SAT,2014,SANTA FE,galveston,HOUSTON,482,468,440,NA,NA,950
SAT,2014,SANTA GERTRUDIS ACADEMY,kleberg,CORPUS CHRISTI,527,483,488,NA,NA,1011
SAT,2014,SANTA MARIA,cameron,EDINBURG,412,371,387,NA,NA,784
